s,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N
297,-0.6715691683906674,-0.7128612098416314,-0.7927222609637923,-0.9519698964120256,-1.0887668066058325,1.1730874201487003,0.8553364026931948,-0.07788573523287694,-0.10912545633604874,-0.49674321458917553,-0.672892871490308,0.9928398492453945,-0.6837461846489464,1.155504535171963,-0.7659576922404706,-0.2901326355408875,-0.8511131279163613,-0.7557773313641534,0.699836956043851,0.24109994240706192,-0.40063036138056296,1.5291796773021147,0.7747374453943404,-0.7514099497244615,-0.8398058478385766,-0.7324691091291258,0.34566289593634264,0.33509446133238785,-0.6230221480880831,1.1283794011472876,-1.354033302136319,-1.2416244696267293,0.31278781711660536,-0.4097136934316409,0.05895646913128862,-0.16137955686048702,0.29547884599352864,-0.6924034459154539,-0.24514970988414786,-0.8061791073757879,-0.6061044780797809,-0.9275725815482133,-0.39926481695981686,-0.41493246604031825,-0.25558604038886407,-0.3553543130735191,-0.1735958657018681,0.13088412566779195,-0.8118842826633211,-0.9204248840555314,-0.5542744025710149,-0.1220678667837128,-0.28616799093367495,0.1738474192299627,1.5556885780985812,-0.7050945865163527,-0.27538649798612796,-0.9723902202786785,-0.647262761626075,-1.1875167453755842,2.514985566946867,0.328050694756983,0.7897115887747659,0.5441556432370844,0.7826826738609975,1.224248357436749,1.2759712832715595,-0.07715444437409918,0.0,0.0,0.1738474192299627,2.7769022142975897,1.5098004948786061,0.0,3.3864698389336514,0.0,0.1986723486456482
298,-0.524959320608475,-0.4711931762170869,-0.041804892972970076,-0.2551156105559377,-0.8402748056675258,1.4713953919578449,2.1866365668166448,0.31671280900614407,0.5673021455878459,-0.009586240143512136,-0.5082706141228345,1.1673053288884407,0.09081293738541377,1.2348881478687581,0.02380650004449447,0.04599727081050422,-0.2404781919629734,-0.45137529086072936,1.4729487826029457,0.5075781022883469,-0.2542410194088174,1.4169113761085608,1.6499875283906722,-0.4913651047208037,-0.5104500500999406,-0.05933007960862603,1.1479610858388318,2.296659610050591,0.011514188239607566,1.9253982048560065,-0.788144897321934,-0.8280207174967178,0.563965415692231,0.6269191814122747,0.9647603868998176,0.8619188106615928,1.1215623775875672,-0.3054169913095799,0.28883646467800356,-0.2679491516776379,-0.10298239434599493,-0.5852695066087438,-0.1392573264739654,-0.47652928811945156,-0.31224596240651237,-0.23411083846515524,-0.14215307654639553,-0.24006768827059927,-0.8561241280886804,-0.987526383699362,-0.5704231553138138,-7.171683451765968,0.0012739355100663111,0.3265822132310183,1.1642608431461108,-0.43471638207854457,-0.2719263632693596,0.4149637662805131,-0.6040660810841703,-1.1422072526255702,2.3426115471191347,-0.07666050611499106,1.0249772283300744,0.4482380456583576,1.640029015979048,0.8503789627730137,1.2785365093342633,1.4639214164816805,0.0,0.0,0.3265822132310183,2.733947574521718,1.3991175662027282,0.0,3.2693221753193717,0.0,0.07704278715784325
299,-0.5474717588407477,-0.7077907944359926,0.39794622985689593,-0.7049411783384044,-1.0283897954550083,1.388426871075389,1.2373216523425838,0.06884046281928716,0.12415818542047985,-0.2103770092065116,-0.5871674645196826,0.6439356444063399,0.05248061697144128,1.990306521065203,-0.30806342442454926,-0.2660709110581819,-0.7641045692500641,-0.6499076912811754,0.38158728290674576,0.26471370574758757,-0.13117979487055811,0.6759194712113294,1.2396780773352996,-0.6653414997368213,-0.639951008529268,-0.4147287474887066,2.0112476475363787,0.9207587833245545,-0.3103885960433563,1.6666502324860935,-1.419317546008675,-1.1556596212405965,0.5271587312556542,-0.06655828296062138,0.5756250027678576,0.21184915264375928,0.9150366192231923,-0.7878435764880157,-0.23651757428742773,-0.3252155030838859,-0.39554870774003337,-1.1639215947444281,-0.4251360919188238,-0.4766030515337197,-0.44305346970981246,-0.3738096720073008,-0.07539129609569604,0.0021829497873336674,-0.9537876312217601,-0.9892432820876662,-0.578525570873012,-0.10745995922174004,0.9768139600725186,0.6419822380610867,0.6677265642626455,-0.4904977238954895,-0.3219218182311364,-1.0815657068178097,-0.6760926683007944,-1.2756364485680207,2.2511990827160977,-0.06970829068575007,1.0895479520580575,0.5642924829883867,1.3414546275578758,0.5733925561889748,0.9994860843443211,0.29780756320905577,0.0,0.0,0.6419822380610867,2.5063189512400994,1.25767868785174,0.0,3.8148336457522847,0.0,0.008623562043138931
300,0.6652387288024849,0.7867185863247514,1.942690119908222,1.177762948671849,1.5142921678288033,0.6685459345231931,0.19988396053256613,0.48409149585896294,1.6369929727438413,0.5080982879781025,1.0681613501239295,1.3301607643603537,2.1284118939179364,0.42417273953486706,1.0008312881978076,2.365475221792684,1.2219674181298934,2.212757551359245,0.48363941757719137,0.7446353996687936,0.5626974584119857,-0.03586008494202764,0.4221413549794669,2.4734774224548244,1.5373968330394796,1.007888879591652,0.6103881873585071,1.1568574417707613,1.3437351998651952,0.44450903686498183,0.8313340644118011,1.2896673832226326,-0.551855951658448,0.8359455099899588,-0.04167257589262194,0.32732969769256626,-0.061945619048253575,1.7329287937366993,0.6472760516325464,0.9386880073721776,0.7249569665654915,1.205568878359885,-0.40444777804088494,0.3272142559574878,-0.2207378630959521,0.4261048204080333,-0.07780732991573541,0.1941250335899619,-0.004611743006368423,2.9505286149995995,0.53549347427045,-0.7923071919738206,-0.39929072637353374,-0.025619209074368657,-0.00901411744425614,-0.4841219115754802,-0.23371200644476564,-0.4384071498412828,-0.28982454919506495,0.05859719848676081,-1.6494992879992745,0.830668188090899,0.20030436354576195,-1.304475371337808,-1.3186434520139985,-0.7726101395823217,-1.4221353416508657,-0.3591620943485427,0.0,-0.9884843998267123,-0.025619209074368657,-1.4563606733295633,-0.6931312560008582,-0.25590421839654176,-1.1843706192818706,0.0,0.19506371003522888
301,0.6579701797925596,0.8879617128418629,2.132020266114971,1.4589063991404143,1.812478827639964,0.87112561132545,0.4064904479647774,0.5773709381385417,1.9467935347876182,0.9012614965828741,1.1888560675740583,1.5697146937226945,2.1388541004237434,1.6665830192263906,1.26769025684253,2.6198705924859698,1.4411278894627901,2.318775037086897,0.6592320166460193,0.9743627454512115,0.6055072279832374,0.431595418658563,0.6896311173340656,2.780413398562051,1.6932230153708283,1.318166812836841,0.7255356295528332,1.4413539006039136,1.5757295332208165,0.5115715723156306,1.1169497038586622,1.5100868533197151,-0.4664143870299144,1.2514012284188136,0.040731333209743155,0.8803690863417714,0.4875261265572558,2.340369166049945,0.8486611062203124,1.355233950900705,1.1353774670520305,1.562669592127305,-0.20945591438816413,0.33639435191125094,0.05668729683063988,0.4404244213367656,-0.04875980057305339,0.2708340719931134,-0.10778907414070357,3.064206515806139,0.45317979678252585,-0.4915044374165312,-0.11861106529052656,0.26715439400035196,-0.02525628998653524,-0.25328121117761043,-0.37555662460100675,0.0539410031789074,-0.6880581257535838,0.021043846315112504,-1.6190581261910455,1.0638037452965121,0.19661940493281055,-0.9754168277346239,-0.5777502166608607,-0.842391049980846,-1.2567669442028206,-0.20871511619505181,0.0,-0.9488266681161107,0.26715439400035196,-0.7862330822490248,-0.7109290895941982,-0.09784553592434063,-1.0810379485201191,0.0,0.23091218791353862
302,0.6944597756445229,1.069242258202468,2.5460060100317863,1.788922965889392,2.0090538046918343,1.3761015300138506,0.5666401673156991,0.7419901995439169,2.1403237925766803,1.2218463814200538,1.2421924426015571,1.7723011374662336,2.5446511208114386,1.2502653529420873,1.8513951791519636,3.002917040922755,1.5476529189949937,2.537859558256924,1.097291592182183,1.2989407566509625,0.6922245101922441,0.5270958697410993,0.8200056516426095,3.014841112383069,1.7707213060857248,1.3811331174609582,1.142741899108026,1.7050413490471323,1.7470111480911648,0.5892272071042316,1.2716547966133491,1.6262185417388164,-0.45508561755822147,1.4960823081339347,0.1125385000596901,1.231331591039932,1.0494182221456894,2.8029562638466876,1.139918893645459,1.7272398398360296,1.5939481470801613,2.103674740938322,-0.03731902131017621,0.10302364253418139,-0.09822079786144834,0.8827988619996191,-0.22144687242964145,-0.03715746245231828,-0.491909128681639,3.1799483154956536,0.3845175082055085,-0.40001957447518627,0.24469093708906406,-0.2046836832261328,-0.09551261989479867,-0.6257181420906521,-0.4351093221103182,-0.22219397005972424,-1.102688065038675,0.05962066058297044,-1.8216046152091896,0.4270894408648951,-0.10743988493140075,-1.5109266275083089,-0.7461635370674318,-1.3865722593654146,-1.6801081262738693,0.13570243006792926,0.0,-0.9506990556266127,-0.2046836832261328,-0.9094194113471945,-1.0141670507089144,-0.26105809220958925,-0.9900112453431018,0.0,-0.017408226560590937
303,0.4775736623490496,0.4369253884752458,1.4537525373570652,0.6447701420552288,1.204491657987724,1.0184343200272423,0.33723521439336945,0.8031373331047038,0.8484199418612746,0.34872062592226755,0.7190704291100651,1.07825207405694,1.611625722806089,0.6013548060865772,0.3304198047578815,1.6152234612877243,0.6531018557439443,1.7203143824112983,1.224495988970514,0.19949985609265236,0.4330880578701768,0.24631480182812582,0.31809866689959504,0.9019823094440595,0.8177744065728036,1.0697279726535984,0.6723379828518679,0.7954221403288982,0.9372713948168215,0.645048705805295,0.46715028956734883,0.8724524823700452,-0.5077878312810474,0.8714470021750778,0.3075353264551496,0.4311861814465323,0.027481125582561106,1.3670012773281994,0.421013970204692,0.9533113606538497,0.844455501386979,0.970729395608233,0.32935248315599147,0.05758903336603031,-0.7462309647633226,0.0359159293075254,0.42108082949589265,0.14090867633657977,-0.2896842451227699,2.2221202948554386,0.6227897912847778,-0.743168423249662,0.3619124821735068,-0.26677340557247586,0.10843664756259865,-0.8904008537183058,-0.4862263383802168,-0.4168881438364061,-0.45187284177353493,-0.18333010626440838,-1.3339174552678346,0.3573665947872741,-0.12713412515304148,-1.1145677984949274,-1.5453200921960186,-0.9257978090735556,-1.4081904826216556,-0.5510558803947663,0.0,-0.9221329835836549,-0.26677340557247586,-1.3226459708420597,-0.9120717878443113,0.1406886471034759,-1.0204361643553683,0.0,0.1786877295746012
304,0.3489524761595233,0.4514421976986258,1.419912858090796,0.6244819597315785,1.3151379769824758,0.9300551262624844,0.2507889362714814,0.7810387797184102,0.7925901515438958,0.5595769617034754,0.73858436427734,1.0989394016640033,1.6586458462619877,0.8087250323791807,0.3268271572003661,1.7978011172959907,0.689448459588844,1.7928935549726663,1.0787146315559566,0.18113895348393347,0.36736517422498055,0.18224446432631483,0.5783015629446525,0.9022119599202697,0.8072785856093699,1.0015199067866005,0.5503032197703519,0.8127503492765354,0.9312138748160081,-0.03164844412303863,0.5713493279386579,0.9111762709939625,-0.565612261355265,1.0372244396471209,0.0784679716067111,0.4163124507621216,0.3804107939737266,1.8357079617692225,0.3913313079919413,1.017090282613769,1.0691816513033654,1.2195859850067428,0.33774453180331165,0.020088806343463047,-0.5847161569646454,0.1272247464369421,0.5162322115533975,0.25373484784443123,-0.44547773114579375,2.2831342668639643,0.5221549084305814,-0.3395443954725663,0.5970912643003827,0.19050868323850043,-0.36015543064237354,-0.7283322453602086,-0.5326959854645956,0.35871002301155697,-0.8342448190461691,-0.06041525948015408,-1.3211243069702943,1.1595732585552543,-0.08503893503309863,-1.1522156210530656,-0.9435956704270675,-1.1039757621769073,-1.370486025787992,-0.13355017638662564,0.0,-0.7217928119738504,0.19050868323850043,-0.6896450359530518,-0.9080706069175617,0.24476008787078077,-0.697143188273736,0.0,0.09161249865957777
305,0.46682457439626157,0.6495740965703644,1.9339313813475736,1.0806105081378117,1.9813768402951082,1.209482044585786,0.6234862729848928,0.9809210280818494,1.3351256614266624,0.9674737640475181,0.8616107341527249,1.4531160996058168,2.0383190691643667,1.2882681280405401,1.0860474380579395,2.134026635826882,1.141853114909999,2.2399947639107407,1.829301834645828,0.7267632908240103,0.4640570224186635,0.5330118267186876,1.0811601004994955,1.261538265987173,1.176074708396684,1.1432152796020811,1.2527050666052841,1.2835746264100463,1.275253970861057,0.38704250319236533,0.9175387414520463,1.2540293482739981,-0.4917444224919444,1.6089404162656413,0.35190700602369085,0.984016311205814,1.2423780526803376,2.398258677732047,0.9528460383655519,1.6667526180908294,1.7167271021461037,1.8406437965626612,0.5657737684436539,-0.15997335673989724,-0.5822011824454202,0.28373875043071256,0.48878034942943444,0.043339751950538796,-0.6487012635998951,2.559507719495441,0.4721984158702362,-0.038224213743243696,0.5289166291582496,-0.3132367720374959,-0.9939510670335187,-0.7669804559718039,-0.632379971219564,-0.16172353403257217,-1.1591441372683913,-0.16870114401025846,-1.3469955118643682,0.7559698456722097,-0.4503616501786331,-1.3727979395743175,-1.0327809559376138,-0.9436564101777594,-1.5620367274720974,0.29814891942063093,0.0,-0.6951052953748339,-0.3132367720374959,-0.8211297911382368,-1.1854968969231279,0.08262409767360576,-0.7408809254133083,0.0,-0.05507008111583386
306,-0.04694640613343511,-0.04358827089972293,0.6195720175149384,-0.5462019950690286,0.40871899672434125,1.1661335114588314,0.5313138519554098,0.45575048032736754,0.3559657079091475,0.21221472926611504,0.2653052642836289,0.8352851818997628,1.1832695227329213,0.6737713152280128,-0.6855350268184772,0.8023317123651554,-0.14198807881800382,2.1252613438353154,1.473707787511247,-0.2240042111515916,0.3005142452403492,0.171455520933276,0.5596741038059595,-0.00769257484197952,0.004733797119579934,0.40652949234790164,0.5275758694560876,0.3813563192546816,0.3810054949126826,0.2682128512594781,-0.15012325213029415,0.11438369359268265,-0.6370834937709748,0.5433968258206134,0.06755722889869048,0.07805920234237179,0.20997121016428083,0.1814503054952565,-0.5303558043900365,0.5581286093002717,1.3496575267898885,0.4707307039197742,1.3044944755442796,-0.6189604307188338,-1.1063441091879196,0.16730236389547443,0.7998788046270751,-0.010899045610360916,-0.5982217606462599,1.491241347893885,0.6582132977350144,-0.6138440321730676,0.21699620551541626,-0.9885599456573528,-0.43377525227292185,-1.5324151030507083,-0.6397434112595661,-0.4707479547667107,-0.9201668816699418,-0.5369865163157114,-1.42851789820508,-0.5425934677009534,-0.44546196251480064,-1.3605976063863066,-1.7767155901728966,-1.2970373747029726,-1.46853721941947,-0.16477569356356156,0.0,-1.307252433660267,-0.9885599456573528,-1.3426134034993136,-0.9771421364668155,0.3439123888468388,-0.8889646470754737,0.0,0.157873495003791
307,0.07688292708022458,0.040774526645470564,0.8689779656314041,-0.23031353257994963,0.6096110869483891,1.514908360366032,0.6449198243074132,0.5704113047287719,0.2363489909240343,0.5483699508723777,0.4640922110146461,1.188765494306533,1.4749252464364246,1.0134859296433756,-0.40891721042335627,1.0550771663398282,0.17679509599107288,2.69955192480409,1.8753042456533007,-0.027808086171838536,0.30345881336202274,0.6444781398110503,0.9243226400625584,0.2227322629780754,-0.05047198137708575,0.5334295711348791,0.8262220824084292,0.8661115719665609,0.462678602817387,0.22838786519321128,0.36449719736232106,0.23516927788486833,-0.5605492310372068,0.9630737345519741,0.3176531126886136,0.2909275160167548,0.7341985642468558,0.7395207282761402,0.4097840031817362,0.9133194190581765,1.5799035766090381,0.9504934564979491,1.6967928502515588,-0.6413169604927086,-1.1782280779044574,-0.08503493948928909,0.7286956751425303,-0.03205505681412127,-0.7069278786602012,1.3363285088063261,0.47822350202726305,-0.15457644589962272,0.1074909764794968,-0.42518134336001256,-0.7463788381124201,-1.5576275553871142,-0.6194363856523039,0.5309358584487212,-0.7509630774227688,-0.6641647155333915,-1.7540836404893019,0.16932829164349605,-0.6134808359644304,-1.475476243263436,-0.8976901670967972,-1.172514688947946,-1.4444304614030883,-0.4135343305166541,0.0,-0.9756303535443557,-0.42518134336001256,-1.129882736729524,-1.0750127140681882,0.3066471501384419,-0.7906199216772947,0.0,0.061515975519843516
308,0.14831730868551016,0.26425372763755445,1.3375695770898468,0.2076193221051448,1.2177090035504206,1.6422175288656045,0.8259543249744064,0.7298425684551039,0.7884960696676927,0.9981868661122674,0.49122130265795844,1.8678513151801004,2.0757469431773745,1.3161668616250215,0.17140074737656996,1.4295964749011207,0.4349493828585987,3.1897609021850393,2.4569170675582828,0.31665851619639274,0.33782368992655065,0.9634155029767598,1.6447038133474987,0.51913103728383,0.34713626323620594,0.7390399393610619,1.3513333621110288,1.3686518691777345,0.8513624892811629,0.6201132311460507,0.728974343155833,0.46909074564403735,-0.4903525986257709,1.6187646175939427,0.5907539220930033,0.9683716538086217,1.7592127883418602,1.620357810687887,0.9585403601701082,1.6453118178337163,2.3951567211826292,1.9703966556230492,2.067097305190713,-0.8337786510653464,-0.9196374914810783,0.12771653353759777,0.7694756186757793,-0.021564397981790877,-0.9773029952670701,1.881494656189526,0.3728114455887182,0.40734491473944306,0.8503982317514793,-1.0934310797076063,-1.2896613834271877,-1.2739158112325164,-0.7089225328445631,0.23112238817975256,-1.309314842570628,-0.48241093868976953,-1.595813178881543,0.1313659788648323,-0.817689319625744,-1.4647539989894298,-1.0885415096666158,-1.2434194560854397,-1.667289782295244,-0.23277978003664754,0.0,-0.5714097260201015,-1.0934310797076063,-0.7004096698817864,-1.199666493554993,0.2698029201036178,-0.6596135332431935,0.0,-0.24093001469548192
309,0.10230343006178771,0.1218444865111235,1.2234161876141405,-0.6910545761208748,-0.009831537469053889,1.4826571061228317,0.9582939135359588,0.2546773660153224,0.31478962496346324,0.42004635182180955,0.5317126838694667,0.7659278965497732,1.2187074920867358,0.9790666041810444,-0.7659401456183476,0.7777331271973584,-0.3678961303972134,1.529731461806926,1.2048649957476802,-0.19348308378019874,0.407228133287868,0.5601940176692578,1.3598733374052614,-0.23647756459068267,-0.1878124277020799,0.5554285481879288,0.8167360726329848,0.6857263180665647,0.25676164954296493,0.8623543197234748,0.17139155153756175,-0.338404455524817,-0.619136999764857,1.003034677268899,0.6849316157636791,0.4629502200222399,1.0449668845176738,0.3282047096203698,1.0537979449928891,1.1431720808146488,1.3771159228303511,1.105896616806874,0.3681149522580127,-0.9306516649274088,-1.3375488000776645,0.30204710694066506,1.307064101842248,-0.37245212232124403,-0.5397363897471681,1.342044070231152,0.6228002975444208,-0.16848252071582254,0.6019209300196717,-0.4557655134424253,-0.5126251584819962,-1.1550667430458927,-0.5734599686498111,0.33196934895785674,-0.9629242113290593,-0.7807352360311057,-1.1654824682419533,0.12130725725896337,-0.42205457605372204,-1.254042125293075,-1.1621349860909436,-0.14910337297069945,-0.8622053182411986,0.07109741075469526,0.0,-0.5397876436891607,-0.4557655134424253,-1.15705311803396,-0.5229508133287912,0.5309686564015196,-0.7403322947590701,0.0,0.17253489701468996
